timestamp,users,workload,variant,endpoint,method,requests,failures,error_rate,time_to_first_byte_ms,median_response_time_ms,min_response_time_ms,max_response_time_ms,p90_response_time_ms,p95_response_time_ms,throughput_rps,total_response_bytes,avg_response_bytes,expected_items_per_request,received_items_avg,received_items_mismatch_count,time_to_first_item_ms,total_stream_time_ms,docker_cpu_avg_percent,docker_cpu_max_percent,docker_mem_avg_mib,docker_mem_max_mib,docker_net_rx_mib,docker_net_tx_mib,docker_samples
2026-05-17T21:52:10.065578+00:00,250,medium,stream_ndjson,/api/gateway/benchmark/stream-ndjson,GET,14602,0,0.0,125.396,120,7.477799998014234,524.1985000029672,180,200,61.076,3023957384,207092.0,100,100.0,0,298.48619013147857,3827.6356433844808,72.691,129.24,1228.524,2312.192,2951.975,5731.583,152
