timestamp,users,workload,variant,endpoint,method,requests,failures,error_rate,time_to_first_byte_ms,median_response_time_ms,min_response_time_ms,max_response_time_ms,p90_response_time_ms,p95_response_time_ms,throughput_rps,total_response_bytes,avg_response_bytes,expected_items_per_request,received_items_avg,received_items_mismatch_count,time_to_first_item_ms,total_stream_time_ms,docker_cpu_avg_percent,docker_cpu_max_percent,docker_mem_avg_mib,docker_mem_max_mib,docker_net_rx_mib,docker_net_tx_mib,docker_samples
2026-05-19T16:43:23.352664+00:00,250,hard,stream_ndjson,/api/gateway/benchmark/stream-ndjson,GET,1750,0,0.0,139.276,140,4.923800000142364,281.63820000008855,180,200,7.897,7209812750,4119893.0,1000,1000.0,0,442.4205381142837,34371.6447749715,83.553,529.15,1434.108,2254.848,7062.721,13732.91,156
