timestamp,users,workload,variant,endpoint,method,requests,failures,error_rate,time_to_first_byte_ms,median_response_time_ms,min_response_time_ms,max_response_time_ms,p90_response_time_ms,p95_response_time_ms,throughput_rps,total_response_bytes,avg_response_bytes,expected_items_per_request,received_items_avg,received_items_mismatch_count,time_to_first_item_ms,total_stream_time_ms,docker_cpu_avg_percent,docker_cpu_max_percent,docker_mem_avg_mib,docker_mem_max_mib,docker_net_rx_mib,docker_net_tx_mib,docker_samples
2026-05-17T21:46:05.775428+00:00,250,hard,stream_ndjson,/api/gateway/benchmark/stream-ndjson,GET,1500,0,0.0,138.673,130,18.40509999601636,314.60259999585105,190,210,7.197,5285839500,3523893.0,1000,1000.0,0,489.696625333318,37475.18565213337,75.794,392.03,1468.29,2386.944,5133.991,10461.807,154
