timestamp,users,workload,variant,endpoint,method,requests,failures,error_rate,time_to_first_byte_ms,median_response_time_ms,min_response_time_ms,max_response_time_ms,p90_response_time_ms,p95_response_time_ms,throughput_rps,total_response_bytes,avg_response_bytes,expected_items_per_request,received_items_avg,received_items_mismatch_count,time_to_first_item_ms,total_stream_time_ms,docker_cpu_avg_percent,docker_cpu_max_percent,docker_mem_avg_mib,docker_mem_max_mib,docker_net_rx_mib,docker_net_tx_mib,docker_samples
2026-05-18T16:12:25.824253+00:00,50,easy,stream_ndjson,/api/gateway/benchmark/stream-ndjson,GET,47417,0,0.0,17.251,15,3.0020999984117225,211.31009999953676,30,36,198.318,253254197,5341.0,10,10.0,0,28.385468150669126,50.63166268849754,65.944,124.07,508.997,941.4,293.732,524.521,150
